QID,Prediction
Q14186,三元催化 器 转化 效率 降低
Q14187,不 需要 接线
Q14188,检查 正 时 链条
Q14189,不 支持 无损
Q14190,检查 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈
Q14191,检查 油泵 线路
Q14192,倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车 影像 正常 倒车
Q14193,碳 罐 堵塞 需要 更换 碳 罐 电磁阀
Q14194,混合气 浓 不 达标
Q14195,方向盘 不正 方向盘 不正 方向盘 不正
Q14196,检查 蓄电池 电量 是否 充足
Q14197,建议 更换 机油
Q14198,压缩机 工作 需要 检查 空调 压缩机 是否 损坏
Q14199,这种 情况 建议您 检查一下 发动机 故障码
Q14200,没有 影响
Q14201,检查 火花塞 点火 线圈 火花塞
Q14202,减震器 上 压力 轴承 声音 需要 更换
Q14203,ABS 灯亮 需要 电脑 检测 下 故障码 故障码 分析 维修
Q14204,描述 这种 情况 可能 冷却液 发出 声音 建议 检查 维修
Q14205,检查 导航 保险 烧 保险 烧 保险 烧 需要 检查 导航 保险
Q14206,这种 情况 可能 空调 滤芯 清洗 一下
Q14207,先 检查一下 机油 液位 是否 正常
Q14208,没有 必要 更换
Q14209,描述 情况 分析 应该 电瓶 电压 不足 需要 测量 一下 发电机 发电量 是否 正常
Q14210,描述 情况 分析 建议 检查 电瓶 线 是否 短路
Q14211,电瓶 没电 电瓶 没电 找个 车 搭 电着 车 搭 电
Q14212,检查一下 倒车灯 线 有没有 电
Q14213,专用工具 定位 一缸 压缩 上止 点 凸轮轴 曲轴 一缸 压缩 上止 点 凸轮轴 曲轴 一缸 压缩 上止 点 凸轮轴 曲轴 一缸 压缩 上止 点 凸轮轴 曲轴 一缸 压缩 上止 点 凸轮轴 曲轴 一缸 压缩
Q14214,这种 情况 建议 检查 下 油泵 压力 是否 问题
Q14215,不 影响
Q14216,建议 去 修理厂 把门 内衬 看看 电机 线路
Q14217,故障 现象 分析 建议 更换 三元催化 器
Q14218,平均 油耗 显示
Q14219,<UNK> <UNK> <UNK>
Q14220,开关 位于
Q14221,发动机 抖动 问题 建议 去 4s店 检查 发动机 电脑 版 线路
Q14222,不 需要 更换 新 轮胎 内衬
Q14223,检查 机油 液位 传感器
Q14224,发动机 怠速 高 属于 正常
Q14225,这种 情况 肯定 不 同意 更换 新 变速箱 总成
Q14226,检查 轴承
Q14227,描述 应该 变速箱 轴承 磨损
Q14228,加装 导航 建议 加装 导航 店 加装 店 加装 店 进行 维修 店 维修 店 维修 店 维修 店 维修 店 维修 店 维修 店 维修 店 维修 店 维修 店 维修 店 维修
Q14229,清洗 进气道 喷油嘴 进气道 燃烧室 积碳 清洗 进气道 喷油嘴 进气道 燃烧室 积碳 清洗 进气道 喷油嘴 进气道 燃烧室 积碳 清洗 进气道 喷油嘴 进气道 燃烧室 积碳 清洗 进气道 喷油嘴 进气道 燃烧室 积碳 清洗 进气道 喷油嘴 进气道
Q14230,检查 空调 压力 开关 是否 损坏
Q14231,没有 问题
Q14232,检查 方向盘 下面 插头 插头 松动 导致 建议 检查 线路
Q14233,建议 更换 原厂 配件 价格 需要 更换
Q14234,网上 购买 需要 更换
Q14235,检查 线路 是否 问题
Q14236,这种 情况 应该 长期 停放 车辆 长期 停放 造成 长期 使用 专用 电脑 重新 匹配 一下 防盗 发动机 电脑
Q14237,检查 遥控器 是否 亏电 检查 遥控器 钥匙 试试 不行 需要 检查 相关 线路 是否 虚接
Q14238,厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求 厂家 要求
Q14239,这种 情况 需要 更换 活塞环 大小 瓦 活塞 活塞环 气门 油封 活塞环 气门 油封 活塞环 气门 油封 活塞环 气门 油封 活塞环 气门 油封 活塞环 气门 油封 活塞环 气门 油封 活塞环 气门 油封 活塞环 气门
Q14240,专用工具 卡 <UNK>
Q14241,不 需要 进行 改装 店 进行 改装 店 进行 咨询
Q14242,原厂 配件 价格 差异
Q14243,<UNK> <UNK>
Q14244,建议 清洗 节气门 检查 火花塞 间隙 火花塞 间隙
Q14245,检查 电瓶 桩头 电瓶 负极
Q14246,变速箱 不会 损坏 变速箱 损坏
Q14247,描述 情况 分析 应该 空调 系统 问题
Q14248,发动机 故障 灯亮 需要 诊断 电脑 读取 故障 代码
Q14249,仪表 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘 上 显示 方向盘
Q14250,重新 喷漆 处理 一下
Q14251,建议 更换 原厂 机油
Q14252,这款 车 导航 卡 位置 卡 一下 看 一下
Q14253,检查 汽油 压力 汽油 压力
Q14254,描述 情况 分析 说明 空气 没有 排 空气
Q14255,仪表 显示 档位 开关 本身 问题
Q14256,国家 规定 <UNK>
Q14257,描述 情况 分析 建议 检查 保险丝
Q14258,大概 300 左右
Q14259,建议 检查 下 左 前 控制 单元 问题 建议 检查 下 左 前 控制 单元 问题 建议 检查 下 左 前 控制 单元 问题 建议 检查 下 左 前 控制 单元 问题 建议 检查
Q14260,描述 情况 分析 建议 检查 下 机油 压力 是否 正常
Q14261,描述 情况 分析 建议 检查 真空管 有没有 漏气
Q14262,保养 灯 保养 灯 归零
Q14263,正 时 资料 已 发送
Q14264,更换 后视镜 总成 价格 参考 一下
Q14265,没有 问题
Q14266,四缸 排气 门 二缸 点火 提前 四缸 排气 门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门 气门
Q14267,这种 情况 需要 检查 车门 线路 是否 损坏
Q14268,这款 车 防冻液 排 空气 储液 车辆 发动机 温度 升高 节 温器 打开 加油 门 水箱 排 空气 会 出现 下降 消失
Q14269,检查 曲轴 位置 传感器 线路
Q14270,变速箱 问题 变速箱 问题
Q14271,故障 提示 建议 检查 维修
Q14272,这种 情况 可能 缸盖 问题 导致
Q14273,检查 油泵 线路
Q14274,限速 功能
Q14275,检查 油门 踏板 问题 检查 油门 踏板 问题 检查 油门 踏板 问题 检查 油门 踏板 问题 检查 油门 踏板 问题 检查 油门 踏板 问题 检查 油门 踏板 问题 检查 油门 踏板 问题 检查 油门
Q14276,仪表 提示 关闭 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火 开关 打开 点火
Q14277,需要 专用工具 需要 专用工具
Q14278,油泵 保险 烧 没有 问题
Q14279,这种 情况 需要 检查 轮胎气压 是否 正常
Q14280,变速箱 阀体 故障
Q14281,这是 正常 现象
Q14282,需要 加装 东西 需要 更换 新 大概 200 左右
Q14283,检查 线路 插头 是否 接触不良
Q14284,机油 型号 机油
Q14285,建议 使用 0 40 机油
Q14286,描述 1 应该 提示 应该 保养 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯 提示 灯
Q14287,建议 电脑 检测 下 故障码 故障码
Q14288,排气管 滴水 正常 现象
Q14289,大修 发动机 大修 大修 价格 价格 1 万左右
Q14290,看 一下
Q14291,轮胎 上 石子 钉子 压 不够 导致
Q14292,检查 发动机 电脑板 发动机 电脑 版
Q14293,建议 检查 发动机 电脑
Q14294,描述 情况 分析 建议 检查 下 汽油 压力 传感器
Q14295,氧 传感器 故障
Q14296,新车 不 影响
Q14297,这款 车 都 属于 小型
Q14298,轮胎 型号 轮胎 比较 不错 轮胎 价格 参考 价格 参考 价格 参考 一下
Q14299,检查 大灯 线路
Q14300,车子 没有 问题 车子 没有 办法 改 没有 问题
Q14301,方向 问题 建议 检查 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头 方向机 拉杆 球头
Q14302,检查 节 温器 是否 损坏
Q14303,检查 减震器 压力 轴承
Q14304,描述 情况 分析 应该 是因为 门锁 问题 建议 找 开锁 公司 过来 搭电
Q14305,描述 情况 分析 应该 发动机 自检 灯 点亮
Q14306,导航 软件 升级 导航 升级
Q14307,风机 调速 坏
Q14308,检查 进气 系统 是否 漏气
Q14309,检查 空调 系统 是否 损坏
Q14310,这种 情况 需要 更换 点火 锁 芯
Q14311,故障 现象 分析 应该 继电器 保险丝 继电器
Q14312,描述 情况 分析 说明 闭锁 器 器 置于 <UNK>
Q14313,检查 线路 雨 刮 电机 本身 问题
Q14314,检查 水温 传感器 是否 正常
Q14315,电子 风扇 不转 低速 低速 都 会 导致
Q14316,防冻液 更换 防冻液
Q14317,建议 检查 膨胀阀 膨胀阀 问题
Q14318,说 这款 车 夏季 都
Q14319,看 图
Q14320,描述 情况 分析 建议 检查 空调 系统 是否 堵塞
Q14321,建议 检查 缸 垫
Q14322,描述 情况 分析 应该 继电器 控制 继电器
Q14323,车子 门锁 问题 仅仅 建议 检查 发电机 皮带
Q14324,检查 下 保险丝 线路
Q14325,可能 灯泡 问题 需要 更换 灯泡
Q14326,更换 变速箱 油 变速箱 油
Q14327,1 应该 没有 问题
Q14328,建议 去 4s店 重新 调整 一下
Q14329,检查 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关 升降机 开关
Q14330,这种 情况 下 车辆 燃油 品质 太差 导致 车辆 行驶 性能 下降 导致
Q14331,描述 情况 分析 应该 是因为 车子 方向 助力 油 很 高兴 解答
Q14332,轮胎 问题 建议您 更换 轮胎
Q14333,声音 需要 检查一下 底盘 悬挂 件
Q14334,安全带 问题 提示 需要 电脑 进行 维修
Q14335,使用 美孚 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多 壳牌 嘉实多
Q14336,没有 问题
Q14337,这种 情况 需要 检查一下 空调 泵 插头 有没有 电 检查 空调 系统 是否 问题
Q14338,已 解决
Q14339,可能 密封圈 密封 不好 导致
Q14340,描述 情况 分析 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调 系统 问题 空调
Q14341,检查 风扇 电机 是否 问题 需要 更换
Q14342,不会 影响
Q14343,检查 线路
Q14344,看 图 这种 情况 只能 更换 后 才能 取出
Q14345,检查 雨 刮 电机 是否 正常
Q14346,换 LED 灯泡 需要 更换 一对 灯泡
Q14347,这种 情况 车辆 防盗 系统 无法 解除 需要 使用 专用 电脑 进行 解锁
Q14348,这种 情况 不会 影响 安装 到位 螺纹 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固 螺丝 紧固
Q14349,这种 情况 通常 都 传感器 损坏 造成 需要 更换 损坏 传感器 解决
Q14350,<UNK> <UNK> <UNK> <UNK> <UNK>
Q14351,这种 情况 主要 检查 底盘 悬挂 系统 有没有 松旷 做 四轮 定位 数据
Q14352,检查一下 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少 防冻液 是否 缺少
Q14353,自动挡 车 停稳 以后 会 出现 损坏
Q14354,这种 情况 建议您 先 清洗 一下 变速箱 软件 升级 学习
Q14355,检查 大灯 继电器 保险丝
Q14356,需要 接 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座 点烟器 座
Q14357,变速箱 漏油 漏油 漏油 建议 去 4s店 进行 维修
Q14358,清洗 节气门 编程
Q14359,这种 情况 主要 是因为 转向 柱 问题 导致 需要 维修
Q14360,启停 功能 没有 满足
Q14361,这种 情况 都 传感器 损坏 造成 需要 电脑 检测 一下
Q14362,描述 情况 分析 应该 线路 问题
Q14363,排气 凸轮轴 记号
Q14364,玻璃 升降器 胶条 老化 造成 需要 更换 玻璃 密封胶 条 玻璃 槽 老化 玻璃 升降器 胶条 老化 造成 需要 更换 玻璃 密封胶 条 玻璃 槽 老化 玻璃 升降器 胶条 老化 造成 需要 更换 玻璃
Q14365,更换 空调 滤芯
Q14366,更换 离合 三件套
Q14367,检查 缸 压 是否 正常
Q14368,这种 情况 可能 天窗 电机 损坏 造成 需要 检查 下 电机 是否 损坏 造成 需要 检查 下 电机 是否 损坏 造成 需要 检查 下 电机 是否 损坏 造成 需要 检查 下 电机 是否 损坏
Q14369,描述 情况 分析 空调 系统 问题 检查 空调 系统 压力 传感器
Q14370,检查 空调 压力 开关 线路
Q14371,这种 情况 抛光 处理 一下
Q14372,描述 情况 分析 减震器 顶胶 问题 导致 声音 建议 更换 减震器 顶胶
Q14373,更换 后 桥 后 桥 后 桥 后桥 后 桥 后桥 后 桥 后桥 后 桥 后桥 后 桥 后桥 后 桥 后桥 后 桥 后桥 后 桥 后桥 后 桥 后桥 后 桥
Q14374,洗车 纹
Q14375,这种 情况 先 清洗 一下 节气门 体 检查一下
Q14376,空调 保险丝 没有 单独 保险丝
Q14377,玻璃 表面 不 影响 使用
Q14378,支持 问题
Q14379,这款 车 变速箱 油 通用
Q14380,变速箱 通用
Q14381,没有 影响
Q14382,水箱 冷凝器 前面 冷凝器 冷凝器 漏水 需要 更换 水箱 冷凝器 总成
Q14383,天窗 匹配 天窗 开关 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭 天窗 关闭
Q14384,更换 气泵 需要 更换
Q14385,看 图 安装 位置 传感器 安装
Q14386,检查 马达 碳刷 是否 损坏
Q14387,看 轮毂 参数
Q14388,这是 车辆 偶发性 故障 需要 更换
Q14389,建议 更换 灯泡
Q14390,检查 线路
Q14391,需要 清洗 一下 节气门
Q14392,介意 检查 下 火花塞 电脑
Q14393,检查 线路
Q14394,检查 曲轴 位置 传感器
Q14395,轮胎 问题 重新 做 动平衡
Q14396,描述 情况 分析 建议 检查 保险丝 线路
Q14397,建议 检查 遥控 钥匙
Q14398,车子 <UNK> <UNK> <UNK> <UNK> <UNK>
Q14399,检查 刹车 分泵 是否 松旷 漏油
Q14400,大绿本 <UNK>
Q14401,更换 气囊 电脑 匹配
Q14402,怠速 不稳 需要 先 匹配 节气门 匹配
Q14403,二手车 购买 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场 二手车 交易市场
Q14404,描述 沟通 情况 需要 检查 减震器 顶胶 平面 轴承
Q14405,检查 鼓风机 电阻 鼓风机 电阻
Q14406,凸轮轴 正 时 链条 标记 分别 对准 链条 标记 分别 对准 链条 标记 分别 对准 链条 标记 分别 对准 链条 标记 分别 对准 链条 标记 分别 对准 链条 标记 分别 对准 链条 标记 分别
Q14407,需要 电脑 匹配
Q14408,建议 使用 原厂 燃油 添加剂
Q14409,检查 进气管 路 是否 漏气
Q14410,没有 影响
Q14411,不 需要 拆 下
Q14412,价格 贵 工时费 大概 300 块钱 左右
Q14413,建议 检查 下 传感器
Q14414,描述 情况 分析 燃油泵 压力 传感器 本身 故障 建议 检查 燃油 压力 传感器 线路
Q14415,驾驶证 <UNK> <UNK> <UNK> <UNK>
Q14416,油箱 内 滤芯 安装
Q14417,发动机 故障 灯 需要 电脑 检测 一下
Q14418,跑 5000 公里 左右
Q14419,这种 情况 4s店 免费 保修
Q14420,修好 修好
Q14421,描述 情况 分析 机油 质量 问题 免费 更换 机油 机滤 空滤 机油 机滤 空滤 机油 机滤 空滤 机油 机滤 空滤 机油 机滤 空滤 机油 机滤 空滤 机油 机滤 空滤 机油 机滤 空滤 机油 机滤
Q14422,描述 情况 分析 说明 线路 问题
Q14423,建议 检查 风扇 是否 工作
Q14424,不会 影响
Q14425,检查 正 时 链条
Q14426,防冻液 两年 四 万公里 更换 防冻液
Q14427,描述 情况 分析 助力 泵
Q14428,检查 节气门 脏不脏 脏 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门 清洗 一下 节气门
Q14429,检查 底盘 悬挂 螺丝 是否 松动
Q14430,描述 情况 分析 应该 防盗 系统 故障 需要 检查 电瓶 电压 是否 正常
Q14431,机油 建议 使用 OW 机油
Q14432,修复 不了 修复
Q14433,这种 情况 检查一下 节气门 电子 节气门 控制 模块 有没有 故障 代码 提示 分析
Q14434,这种 情况 说明 车辆 漏电 设备 检测 一下 车辆 有没有 放电 量 是否 正常
Q14435,机油 润滑 消失
Q14436,检查 电瓶 线 是否 接触不良
Q14437,需要 使用 原厂 配件
Q14438,新车 问题 4s店 免费 保修
Q14439,故障 现象 分析 建议 检查 ABS 泵 是否 存在 故障
Q14440,需要 检查 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火 线圈 火花塞 点火
Q14441,建议 更换
Q14442,减震器 漏油 需要 更换 减震器
Q14443,刹车油 没有 问题 建议 更换 刹车油
Q14444,发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱 发动机 变速箱
Q14445,检查一下 转向 拉杆 球头 胶套 摩擦 声音
Q14446,混合气 浓 需要 检查 点火 线圈 火花塞 点火 线圈 喷油器 损坏 造成 混合气 浓 需要 检查 发动机 系统 是否 泄压
Q14447,检查 汽油 滤芯 是否 损坏
Q14448,描述 情况 原因 转向 助力 泵 轴承 问题 导致
Q14449,需要 检查一下 气门 正 时 是否 存在 问题
Q14450,描述 情况 原因 节气门 脏 怠速 马达 问题 造成 需要 清洗 节气门 检查 怠速 马达 数据流
Q14451,这种 情况 可能 可能 小 水箱 堵塞 引起 问题
Q14452,发动机 转速 高 会 低 转速 高 会 高 转速 高 会 高 转速 高 会 高 转速 高 会 高 转速 高 会 高 转速 高 会 高 转速 高 会 高 转速
Q14453,这种 情况 建议 检查一下 火花塞
Q14454,检查 车门 胶条 是否 松动
Q14455,描述 情况 分析 排长 排长 <UNK> <UNK>
Q14456,这种 声音 可能 发动机 工作 声音
Q14457,描述 情况 分析 建议 检查 下 节气门 清洗 一下 节气门
Q14458,描述 情况 分析 喷油嘴 都 喷油嘴 问题
Q14459,说 这种 情况 建议 去 4s店 检查 下 仪表 台 修复
Q14460,可能 仪表 问题 导致 建议 先 检查 下 发动机 故障码 故障码 进行 维修
Q14461,建议 电脑 检测 下
Q14462,原厂 配件 质量 保障 配件 质量 保障
Q14463,描述 这种 情况 主要 是因为 气缸 垫 问题
Q14464,需要 匹配 一下
Q14465,发电机 发电量 不足 需要 检查 发电机 发电量
Q14466,描述 情况 分析 应该 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关 刹车 开关
Q14467,这种 情况 发动机 电控 系统 出现 故障 导致 需要 解码器 读取 一下 故障码 再 进行 维修
Q14468,这种 情况 都 会 影响
Q14469,这种 情况 需要 重新 喷漆 处理 需要 重新 喷漆
Q14470,检查 轮胎 动平衡 数据
Q14471,检查 半轴 轮胎 动平衡
Q14472,这种 情况 电瓶 亏电 引起 需要 检查一下 电瓶 发电机 发电量 是否 漏电
Q14473,建议 检查 下 鼓风机 线路
Q14474,防盗 系统 防盗 系统 问题
Q14475,这种 情况 下 声音
Q14476,检修 发动机 正 时 链条 是否 损坏 检查 维修 发动机
Q14477,这款 车 CD 边框 CD 里面
Q14478,说 这种 情况 下 看 一下 是不是 设置 里面 设置 里面 设置 一下
Q14479,油耗 不算 贵
Q14480,仪表 问题 建议 检查 开关 是否 问题
Q14481,这种 情况 需要 重新 匹配
Q14482,机油 压力 不足 需要 检查 机油 压力 是否 正常
Q14483,建议 检查 轮毂 轴承
Q14484,正常 现象 没有 问题 没有 问题
Q14485,建议 去 店里 看看 调整 下 调整 下 试试
Q14486,建议 更换 原厂 配件
Q14487,这种 情况 可能 空调 系统 问题
Q14488,车辆 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向 助力 转向
Q14489,车子 门锁 问题 需要 检查 尾 门锁 是否 关闭 到位
Q14490,空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调 压力 开关 空调
Q14491,1 款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款 车型 年款
Q14492,检查 发动机 是否 漏气
Q14493,描述 情况 原因 刹车 分泵 损坏 造成 需要 更换 刹车 总泵
Q14494,方向 助力 系统 故障 灯 点亮 故障 灯 需要 检查 轮胎气压 是否 正常 需要 检查 轮胎气压 是否 正常 需要 检查 轮胎气压 是否 正常 需要 检查 轮胎气压 是否 正常 需要 检查 轮胎气压 是否 正常 需要
Q14495,can 网络故障 通讯 线 通讯 线
Q14496,发电机 皮带 断 导致
Q14497,这种 情况 下 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速 高转速
Q14498,检查 水温 传感器 线路
Q14499,需要 拆 下 面板 后面 面板 内部 需要 分解 碟机
Q14500,这种 情况 建议 清洗 一下 节气门 喷油嘴 更换 火花塞
Q14501,新 大灯 总成 质量 问题
Q14502,可能 灯泡 烧 需要 检查 灯泡
Q14503,清洗 节气门 清洗 一下 节气门 喷油嘴 清洗 一下 节气门 喷油嘴 清洗 一下 节气门 喷油嘴 清洗 一下 节气门 喷油嘴 清洗 一下 节气门 喷油嘴 清洗 一下 节气门 喷油嘴 清洗 一下 节气门 喷油嘴 清洗 一下 节气门 喷油嘴
Q14504,描述 情况 分析 来看 发电机 发电量 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电 不 发电
Q14505,描述 情况 分析 可能 空调 系统 问题
Q14506,这种 情况 正常 行驶 当中 感觉 油门 踏板 位置 油门 踏板 位置 油门 踏板 位置 油门 踏板 位置 油门 踏板 位置 油门 踏板 位置 油门 踏板 位置 油门 踏板 位置 油门 踏板 位置 油门
Q14507,需要 接线 方式 接线
Q14508,空调 系统 问题 空调 系统 工作 声音
Q14509,故障 现象 分析 诊断 电脑 空调 继电器
Q14510,这种 情况 汽油 压力 过低 需要 重点 检查 汽油 压力 汽油 压力 过低 需要 检查 汽油 压力 汽油 压力 过低 需要 检查 汽油 压力 汽油 压力 过低 需要 检查 汽油 压力 汽油 压力 过低
Q14511,这种 情况 主要 检查 车门 铰链 处 线路
Q14512,防盗 密码 需要 使用 专用设备 匹配 防盗 密码
Q14513,检查 安全带 锁扣 是否 损坏
Q14514,描述 情况 分析 调不回 设置
Q14515,建议 更换 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用 原车 轮胎 使用
Q14516,发动机 号 发动机
Q14517,正常 现象
Q14518,没有 影响
Q14519,电瓶 正极 正极 正极 线
Q14520,发动机 号 汽油 压力 传感器 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号 盘 信号
Q14521,车辆 本身 问题 属于 正常 行驶 100 0 公里 左右
Q14522,检查一下 线路 搭 铁线 是否 接触不良
Q14523,提供 车架号 查询
Q14524,描述 情况 原因 怠速 马达 出现 问题 建议 更换 节气门 试试
Q14525,正常 现象
Q14526,底盘 悬挂 螺丝 松
Q14527,这款 车 需要 专用工具 正时
Q14528,这种 情况 建议 重新 调整 一下 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘 方向盘
Q14529,建议 编程 编程
Q14530,调整 一下 离合器 三件套
Q14531,防冻液 加 防冻液
Q14532,车子 行驶 中 需要 车子 需要 车子 需要 车子 需要 进行 保养
Q14533,检查 减震器 顶胶
Q14534,加 氟
Q14535,奔驰 <UNK>
Q14536,描述 情况 分析 离合器 分离 轴承 声音
Q14537,建议 重新 调整 一下 试试看
Q14538,两款 车 不错 内部空间 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致 内饰 做工 精致
Q14539,检查 机油 压力 是否 正常
Q14540,发动机 敲缸 声音 可能 发动机 敲缸 声音
Q14541,这种 情况 都 线路 问题
Q14542,检查 发动机 是否 变形
Q14543,描述 1 情况 主要 油路 火花塞 点火 不好 引起 问题
Q14544,这款 车 建议 直接 点烟器 座 座 上
Q14545,建议 更换 雨 刮片
Q14546,描述 1 情况 可能 发动机 内部 声音
Q14547,怠速 高 怠速 高 怠速 状态 下 发动机 转速 保持 匀速 行驶
Q14548,车辆 少开 保养 一下 保养 更换 一下 空气 滤清器 清理 干净 清理 干净 清理 干净
Q14549,检查 下 底盘 球头 胶套 球头 胶套 老化 损坏 检查 底盘 球头 胶套 球头 胶套 老化 损坏 检查 底盘 球头 胶套 球头 胶套 老化 损坏 检查 底盘 球头 胶套 球头 胶套 老化 损坏 检查
Q14550,建议 更换 水温 传感器
